url,title,seendate,domain,language,country,themes_matched
https://economictimes.indiatimes.com/news/international/us/iphone-17-vs-iphone-17-air-vs-pro-vs-pro-max-rumored-specs-compared/articleshow/123773111.cms,apple iphone 17 release date : iPhone 17 vs iPhone 17 Air vs Pro vs Pro Max : Rumored specs compared,2025-09-08 20:45:00+00:00,economictimes.indiatimes.com,English,India,
https://www.tomshardware.com/pc-components/cpus/intel-could-sell-up-to-49-percent-of-foundry-business-to-external-investors-heres-why-a-full-ipo-of-intel-foundry-is-unlikely,"Intel could sell up to 49 % of its foundry business to external investors , but a full IPO or spin - off is unlikely",2025-09-08 23:30:00+00:00,tomshardware.com,English,United States,
https://www.thenewslens.com/article/258002,海外投資連兩年創新高不是 「 產業外移 」， 而是台灣國家力量的延伸 - TNL The News Lens 關鍵評論網,2025-09-09 03:30:00+00:00,thenewslens.com,Chinese,Taiwan,
https://udn.com/news/story/6811/8993859,搶破頭 ！ 台積電亞利桑那實習數千人申請 學生讚 「 很棒的經驗 」 | 全球財經 | 全球,2025-09-09 10:00:00+00:00,udn.com,Chinese,Taiwan,
https://www.digitimes.com/news/a20250909PD251/tsmc-ase-3d-ic-alliance-packaging-production.html,TSMC and ASE form 3D IC alliance with 34 members to overcome advanced packaging bottlenecks,2025-09-09 12:00:00+00:00,digitimes.com,English,China,advanced_packaging
https://www.hindustantimes.com/world-news/hyundai-raid-exposes-shortage-of-visas-for-asian-companies-trying-to-move-staff-101757413500655.html,Hyundai Raid Exposes Shortage of Visas for Asian Companies Trying to Move Staff,2025-09-09 15:00:00+00:00,hindustantimes.com,English,India,
https://www1.folha.uol.com.br/mercado/2025/09/multinacionais-temem-por-trabalhadores-e-suspendem-viagens-aos-eua-apos-caso-hyundai.shtml,Caso Hyundai : Multinacionais temem por trabalhadores - 09 / 09 / 2025 - Mercado,2025-09-09 16:00:00+00:00,folha.uol.com.br,Portuguese,Brazil,
https://www.taipeitimes.com/News/biz/archives/2025/09/10/2003843508,Local ecosystem key to meeting AI demand : TSMC,2025-09-09 16:45:00+00:00,taipeitimes.com,English,Taiwan,
https://techstory.in/navya-naveli-nanda-meets-apple-ceo-tim-cook-ahead-of-iphone-17-launch/,Navya Naveli Nanda Meets Apple CEO Tim Cook Ahead of iPhone 17 Launch,2025-09-09 21:30:00+00:00,techstory.in,English,India,
https://markets.financialcontent.com/stocks/article/marketminute-2025-9-9-american-manufacturings-paradox-job-losses-amidst-a-reshoring-revival,American Manufacturing Paradox : Job Losses Amidst a Reshoring Revival,2025-09-09 22:30:00+00:00,markets.financialcontent.com,English,United States,
https://azbigmedia.com/business/here-are-the-finalists-for-33rd-annual-best-of-the-west-awards/,Here are the finalists for 33rd Annual Best of the West Awards,2025-09-10 00:30:00+00:00,azbigmedia.com,English,United States,
https://ec.ltn.com.tw/article/breakingnews/5172813,台積電美國廠暑期實習擠破頭 ！ 學生曝入職11週真實心得,2025-09-10 02:15:00+00:00,ec.ltn.com.tw,Chinese,Taiwan,
https://www.chinatimes.com/realtimenews/20250910002594-260410,台積電美國暑期實習搶破頭 ！ 數千人爭取名額 學生曝入職心聲 - 財經,2025-09-10 05:15:00+00:00,chinatimes.com,Chinese,Taiwan,
https://www.manilatimes.net/2025/09/10/tmt-newswire/pr-newswire/semicon-taiwan-saxony-presents-itself-as-a-premium-european-location-for-the-semiconductor-industry/2181941,Semicon Taiwan : Saxony presents itself as a premium European location for the semiconductor industry,2025-09-10 05:45:00+00:00,manilatimes.net,English,Philippines,
https://wccftech.com/tsmc-is-overwhelmed-by-advanced-packaging-demand-forced-to-fast-track-production/,"TSMC is Reportedly Overwhelmed by Advanced Packaging Demand , Forced to Fast - Track Production Schedules by Months",2025-09-10 06:45:00+00:00,wccftech.com,English,United States,advanced_packaging
https://www.financialexpress.com/life/technology-iphone-16-receives-new-price-cut-in-india-post-iphone-17-launch-check-new-offers-here-3972744/,iPhone 16 receives new price cut in India post iPhone 17 launch : Check new offers here,2025-09-10 07:30:00+00:00,financialexpress.com,English,India,
https://www.ettoday.net/news/20250910/3031220.htm,台積電美國廠實習 「 數千人搶200名額 」！ 學生曝11周真實經驗 | ETtoday國際新聞,2025-09-10 09:15:00+00:00,ettoday.net,Chinese,Taiwan,
https://finance.sina.com.cn/tech/roll/2025-09-10/doc-infpyprk7878924.shtml,特斯拉AI5芯片曝光 iPhone 16价比老人机果粉心碎 ！ ,2025-09-10 11:45:00+00:00,finance.sina.com.cn,Chinese,China,
https://azbigmedia.com/business/how-semiconductor-boom-and-asu-are-transforming-our-economy/,How semiconductor boom and ASU are transforming our economy,2025-09-10 14:45:00+00:00,azbigmedia.com,English,United States,
https://www.tomshardware.com/tech-industry/artificial-intelligence/chinas-chip-champions-ramp-up-production-of-ai-accelerators-at-domestic-fabs-but-hbm-and-fab-production-capacity-are-towering-bottlenecks,"China chip champions ramp up production of AI accelerators at domestic fabs , but HBM and fab production capacity are towering bottlenecks",2025-09-11 01:00:00+00:00,tomshardware.com,English,United States,
https://www.storm.mg/article/11066395,解密ASML 》 與台積電合作曾碰一鼻子灰 ？ 半導體作家揭 「 曝光機霸主 」 用1招收服神山 | VIP,2025-09-11 01:30:00+00:00,storm.mg,Chinese,Madagascar,
https://www.estadao.com.br/economia/coluna-do-broad/brasileira-entra-em-multifamily-dos-eua-com-plano-oposto-ao-da-mrv/,Brasileira entra em multifamily dos EUA com plano oposto ao da MRV,2025-09-11 02:45:00+00:00,estadao.com.br,Portuguese,Brazil,
https://www.thehindubusinessline.com/opinion/moulding-indias-semiconductor-ecosystem/article70034680.ece,Moulding India semiconductor ecosystem - The Hindu BusinessLine,2025-09-11 03:45:00+00:00,thehindubusinessline.com,English,India,
https://www.briefingwire.com/pr/semiconductor-foundry-market-powering-the-digital-revolution,Semiconductor Foundry Market : Powering the Digital Revolution,2025-09-11 13:45:00+00:00,briefingwire.com,English,United States,
https://www.benzinga.com/markets/tech/25/09/47619444/whats-going-on-with-taiwan-semiconductor-stock-thursday,What Going On With Taiwan Semiconductor Stock Thursday ? - Taiwan Semiconductor ( NYSE : TSM ) ,2025-09-11 14:15:00+00:00,benzinga.com,English,United States,
https://azbigmedia.com/business/jobs/with-arizona-job-market-booming-the-rules-of-hiring-are-changing/,"With Arizona job market booming , here how the rules of hiring are changing",2025-09-11 21:00:00+00:00,azbigmedia.com,English,United States,overseas_fab
https://azbigmedia.com/real-estate/big-deals/industrial/the-confluence-in-casa-grande-now-fully-leased/,The Confluence in Casa Grande now fully leased,2025-09-11 21:00:00+00:00,azbigmedia.com,English,United States,
https://www.droid-life.com/2025/09/11/pixel-10-review-its-a-pixel-9-but-with-magnets/,"Pixel 10 Review : It a Pixel 9 , But With Magnets",2025-09-12 00:45:00+00:00,droid-life.com,English,United States,
https://azbigmedia.com/business/with-arizona-job-market-booming-the-rules-of-hiring-are-changing/,"With Arizona job market booming , here how the rules of hiring are changing",2025-09-12 02:45:00+00:00,azbigmedia.com,English,United States,overseas_fab
https://finance.yahoo.com/news/big-investment-promises-bring-back-164858928.html,Will big investment promises bring back US manufacturing ? ,2025-09-12 05:00:00+00:00,finance.yahoo.com,English,United States,
https://www.zonebourse.com/actualite-bourse/taiwan-mise-sur-la-diplomatie-des-semi-conducteurs-alors-que-ses-allies-anciens-et-nouveaux-se-ret-ce7d59d2df8eff20,"Taïwan mise sur la diplomatie des semi - conducteurs alors que ses alliés , anciens et nouveaux , se retrouvent au grand salon du secteur",2025-09-12 06:30:00+00:00,zonebourse.com,French,France,
https://www.digitimes.com.tw/tech/dt/n/shwnws.asp?cnlid=1&id=0000731949_7UPLRSOS3Y7UCDL0HKP99&cf=AK5,台積電 、 OSAT先進封裝大擴產 設備供應鏈至少再旺2年,2025-09-12 08:00:00+00:00,digitimes.com.tw,Chinese,Taiwan,
https://www.forbes.com/sites/greatspeculations/2025/09/12/how-amd-nvidia-broadcom-can-ride-oracles-455b-cloud-surge/,"How AMD , Nvidia , Broadcom Can Ride Oracle $455B Cloud Surge",2025-09-12 10:15:00+00:00,forbes.com,English,United States,
https://wccftech.com/ps6-specs-rumor-34-40-tflops-6-12-rt-performance-uplift/,"PS6 Specs Rumor Estimates 34 - 40 TFlops , 6 - 12x RT Performance Uplift from PS5",2025-09-12 10:15:00+00:00,wccftech.com,English,United States,
https://www.macworld.com/article/2905765/the-a19-n1-and-c1x-the-drumbeat-of-impressive-apple-silicon-continues.html,"The A19 , N1 , and C1X : The drumbeat of impressive Apple silicon continues",2025-09-12 11:45:00+00:00,macworld.com,English,United States,
https://udn.com/news/story/7270/9001705,關渡學熊本落地推展 台積電駐日員工與菊陽町高齡居民同享成果 | 流行消費 | 生活,2025-09-12 11:45:00+00:00,udn.com,Chinese,Taiwan,
https://wccftech.com/iphone-17-high-pre-order-demand-caused-apple-website-in-china-to-crash/,"iPhone 17 Blistering Pre - Order Demand In China Crashed Apple Official Online Store , With Various Models Currently Out Of Stock",2025-09-12 15:15:00+00:00,wccftech.com,English,United States,
https://www.taipeitimes.com/News/taiwan/archives/2025/09/13/2003843725,Chip diplomacy promoted at Semicon - Taipei Times,2025-09-12 16:30:00+00:00,taipeitimes.com,English,Taiwan,
https://news.ltn.com.tw/news/focus/breakingnews/5176447, 《 TAIPEI TIMES 》 Chip diplomacy promoted at Semicon - 焦點,2025-09-12 20:15:00+00:00,news.ltn.com.tw,English,Taiwan,
https://www.kjzz.org/education/2025-09-12/enrollment-at-asus-west-valley-campus-increased-by-15-over-past-2-years,Enrollment at ASU West Valley campus increased by 15 % over past 2 years,2025-09-13 00:15:00+00:00,kjzz.org,English,United States,
https://www.thehindu.com/sci-tech/technology/gadgets/google-pixel-10-pro-xl-review-stands-strong-on-ai-while-doubling-down-on-camera-strengths/article70044949.ece,Google Pixel 10 Pro XL Review : Stands strong on AI while doubling down on camera strengths,2025-09-13 07:15:00+00:00,thehindu.com,English,India,
https://wccftech.com/roundup/apple-low-cost-macbook-here-is-everything-you-need-to-know/,Apple Low - Cost MacBook Rumor Roundup - Here Is Everything You Need To Know,2025-09-13 15:15:00+00:00,wccftech.com,English,United States,
https://www.webpronews.com/apple-eyes-us-iphone-manufacturing-with-600b-investment-pledge/,Apple Eyes US iPhone Manufacturing with $600B Investment Pledge,2025-09-13 22:00:00+00:00,webpronews.com,English,United States,
https://www.financialexpress.com/life/technology-flipkart-big-billion-days-sale-2025-buy-iphone-16-pro-for-rs-and-iphone-16-pro-max-for-rs-89999-3977177/,"Flipkart Big Billion Days Sale 2025 : iPhone 16 Pro at Rs 69 , 999 , check iPhone 16 Pro Max discounted price here",2025-09-14 05:45:00+00:00,financialexpress.com,English,India,
https://sg.hu/cikkek/it-tech/162663/a-vilag-legnagyobb-chipgyartojanak-tul-kell-lepnie-tajvanon,Sg . hu - A világ legnagyobb chipgyártójának túl kell lépnie Tajvanon,2025-09-14 09:45:00+00:00,sg.hu,Hungarian,Hungary,
https://www.chinatimes.com/realtimenews/20250914000007-260410,台積電隱形贏家 ？ 這檔 「 水處理股 」 7成營收靠神山 股價驚見6字頭 - 財經,2025-09-14 12:30:00+00:00,chinatimes.com,Chinese,Taiwan,
https://talk.ltn.com.tw/article/breakingnews/5171225,自由開講 》 疑美論是假議題 靠攏中國才是真威脅,2025-09-14 12:30:00+00:00,talk.ltn.com.tw,Chinese,Taiwan,
http://www.techtimes.com/articles/311934/20250914/ps6-specs-leak-claims-new-console-8x-faster-playstation-5will-it-good-upgrade.htm,PS6 Specs Leak Claims New Console Is 8x Faster Than PlayStation 5,2025-09-14 13:15:00+00:00,techtimes.com,English,United States,
https://www.webpronews.com/samsungs-semiconductor-struggles-in-2025-ai-pivot-amid-risks/,Samsung Semiconductor Struggles in 2025 : AI Pivot Amid Risks,2025-09-14 18:00:00+00:00,webpronews.com,English,United States,
https://www.webpronews.com/apples-iphone-17-pro-upgrades-shine-but-rumors-miss-the-mark/,"Apple iPhone 17 Pro : Upgrades Shine , But Rumors Miss the Mark",2025-09-14 18:00:00+00:00,webpronews.com,English,United States,
https://9to5mac.com/2025/09/14/upcoming-m5-macbook-pro-refresh-what-to-expect-apple/,M5 MacBook Pro : Here what to expect,2025-09-14 18:15:00+00:00,9to5mac.com,English,United States,
http://www.gamenguide.com/articles/107147/20250914/ps6-specs-leak-claims-new-console-8x-faster-playstation-5will-it-good-upgrade.htm,PS6 Specs Leak Claims New Console Is 8x Faster Than PlayStation 5,2025-09-14 19:30:00+00:00,gamenguide.com,English,United States,
https://finance.sina.com.cn/tech/roll/2025-09-15/doc-infqpxhk9792661.shtml,台积电海外建厂艰辛路 大联盟成员同框说分明,2025-09-15 04:15:00+00:00,finance.sina.com.cn,Chinese,China,
https://www.asahi.com/ajw/articles/15998246,"Chipmaker TSMC fuels trend of Japanese at Taiwan schools | The Asahi Shimbun : Breaking News , Japan News and Analysis",2025-09-15 04:45:00+00:00,asahi.com,English,Japan,japan_fab
https://www.digitimes.com/news/a20250915VL201/digitimes-asia-tsmc-synopsys-asic-euv.html,Weekly news roundup : Tech giants pivot and partner as AI demand collides with geopolitical reality,2025-09-15 07:00:00+00:00,digitimes.com,English,China,
https://www.moneycontrol.com/technology/apple-m5-macbook-pro-expected-in-early-2026-all-details-article-13547720.html,Apple M5 MacBook Pro expected in early 2026 : All details,2025-09-15 11:30:00+00:00,moneycontrol.com,English,India,
https://compoundsemiconductor.net/article/122492/X-Fab_Normally-on_then_normally-off,"X - Fab : Normally - on , then normally - off - Compound Semiconductor News",2025-09-15 21:00:00+00:00,compoundsemiconductor.net,English,United States,
https://www.digitimes.com/news/a20250916PD221/qualcomm-snapdragon-xiaomi-iphone-flagship.html,Qualcomm Snapdragon naming shift coincides with Xiaomi direct challenge to iPhone 17,2025-09-16 05:00:00+00:00,digitimes.com,English,China,
https://www.techzim.co.zw/2025/09/snapdragon-8-elite-gen-5-naming-explained/,"Snapdragon 8 Elite Gen 5 : Confusing Name , Decent Improvements",2025-09-16 15:30:00+00:00,techzim.co.zw,English,Zimbabwe,
https://wccftech.com/mediatek-tapes-out-flagship-soc-tsmc-2nm-process-production-availability-end-2026/,"MediaTek Tapes Out Flagship SoC Using TSMC 2nm Process , Mass Production & Availability By End of 2026",2025-09-16 15:30:00+00:00,wccftech.com,English,United States,n2_a16
https://wccftech.com/tsmc-2nm-process-is-expected-to-witness-massive-demand/,"TSMC 2nm Process Is Expected to Witness Massive Demand , Higher Than 3nm , Leading To a Much Faster Production Ramp - Up",2025-09-16 15:30:00+00:00,wccftech.com,English,United States,n2_a16;n3
https://www.talkandroid.com/515960-mediatek-dimensity-9500-launch-date/,MediaTek Dimensity 9500 Launch Set for September 22 Amid Qualcomm Rivalry,2025-09-16 19:00:00+00:00,talkandroid.com,English,United States,
https://house.ettoday.net/news/3034738,台積電砸5兆搶攻房產開發 ！ 創史上最大外國直接投資 | ETtoday房產雲,2025-09-16 23:30:00+00:00,house.ettoday.net,Chinese,Taiwan,
https://finance.sina.com.cn/tech/roll/2025-09-17/doc-infqumnm2834138.shtml,台积AZ厂荒漠 「 点石成金 」 印度 、 越南力邀台链再筑晶片梦 ？ ,2025-09-17 03:30:00+00:00,finance.sina.com.cn,Chinese,China,
https://www.digitimes.com/news/a20250917PD200/tsmc-manufacturing-india-vietnam-middle-east.html,"TSMC US success revives semiconductor ambitions across India , Vietnam , and the Middle East",2025-09-17 04:00:00+00:00,digitimes.com,English,China,
https://www.enanyang.my/news/20250917/uncategorized/999072,台积电美国厂大动作 联手发展商  跨界  搞房产开发,2025-09-17 04:00:00+00:00,enanyang.my,Chinese,Malaysia,
https://n.yam.com/Article/20250917561494,關渡醫院熊本九州落地推展交流 促進台積電員工及當地居民健康,2025-09-17 06:45:00+00:00,n.yam.com,Chinese,Taiwan,
https://www.moneycontrol.com/technology/mediatek-s-dimensity-9500-launch-date-announced-to-power-upcoming-oppo-and-vivo-flagship-phones-article-13553778.html,"MediaTek Dimensity 9500 launch date announced , to power upcoming Oppo and Vivo flagship phones",2025-09-17 09:30:00+00:00,moneycontrol.com,English,India,
https://www.storm.mg/article/11068216,關渡學熊本落地推展 提升台積電員工醫療量能 | 地方新聞,2025-09-17 10:30:00+00:00,storm.mg,Chinese,Madagascar,
https://www.newstalkzb.co.nz/lifestyle/technology/samsung-galaxy-tab-s11-ultra-the-overachiever/,Samsung Galaxy Tab S11 Ultra - The Overachiever,2025-09-18 02:00:00+00:00,newstalkzb.co.nz,English,New Zealand,
https://blog.wenxuecity.com/myblog/82877/202509/13844.html,算力的地缘落点 ： 新疆与世界的制度对照 - 博客,2025-09-18 04:45:00+00:00,blog.wenxuecity.com,Chinese,China,
https://www.chinatimes.com/realtimenews/20250918002803-260410,台積電赴美掀投資潮 2025美加投資博覽會聚焦德州 、 亞利桑那等州投資契機 - 財經,2025-09-18 07:00:00+00:00,chinatimes.com,Chinese,Taiwan,
https://www.fdiintelligence.com/content/879432b1-9194-435e-84c1-fa338cdb7d8f,fDi Intelligence – Your source for foreign direct investment information,2025-09-18 13:30:00+00:00,fdiintelligence.com,English,United Kingdom,advanced_packaging
https://topics.amcham.com.tw/2025/09/tsmc-navigates-choppy-waters-in-global-expansion-push/,TSMC Navigates Choppy Waters in Global Expansion Push - Taiwan Business TOPICS,2025-09-18 13:30:00+00:00,topics.amcham.com.tw,English,,
https://www.163.com/dy/article/K9QFVQ7E05118DFD.html,英伟达356亿投资英特尔 ， 一场各怀心思的  巨头联姻  |gpu|黄仁勋|arm,2025-09-19 02:45:00+00:00,163.com,Chinese,China,
https://www.fudzilla.com/news/61739-apple-hogs-tsmc-s-2nm-chips,Apple hogs TSMC 2nm chips,2025-09-19 08:45:00+00:00,fudzilla.com,English,China,n2_a16
https://www.newsx.com/business/tsmc-investment-plans-in-taiwan-remain-unchanged-amid-speculations20250919123623-74128/,TSMC investment plans in Taiwan remain  unchanged  amid speculations,2025-09-19 08:45:00+00:00,newsx.com,English,India,
https://aninews.in/news/business/tsmc-investment-plans-in-taiwan-remain-unchanged-amid-speculations20250919123623/,TSMC investment plans in Taiwan remain  unchanged  amid speculations,2025-09-19 08:45:00+00:00,aninews.in,English,India,
https://english.newsnationtv.com/business/tsmc-investment-plans-in-taiwan-remain-unchanged-amid-speculations20250919123623,TSMC investment plans in Taiwan remain  unchanged  amid speculations,2025-09-19 09:45:00+00:00,english.newsnationtv.com,English,,
https://udn.com/news/story/7240/9016560,NVIDIA斥資入股Intel 聯發科 ： 與輝達合作如期推進 、 不涉財務投資 | 科技產業 | 產經,2025-09-19 10:15:00+00:00,udn.com,Chinese,Taiwan,
https://www.fool.com/investing/2025/09/19/predict-ai-company-redefine-semiconductors/?source=iedfolrf0000001,Prediction : This AI Company Will Redefine Semiconductors by 2030,2025-09-19 12:15:00+00:00,fool.com,English,United States,
https://www.tmtpost.com/7699734.html,入股英特尔 ， 得加钱 - 钛媒体官方网站,2025-09-19 12:15:00+00:00,tmtpost.com,Chinese,China,
https://www.digitimes.com.tw/tech/dt/n/shwnws.asp?cnlid=1&id=0000732764_4AV8TZ005MB6CG5M2IPVL&cf=AK4,台積AZ廠荒漠 「 點石成金 」 印度 、 越南力邀台鏈再築晶片夢 ？ ,2025-09-19 14:45:00+00:00,digitimes.com.tw,Chinese,Taiwan,
https://wccftech.com/apple-secured-more-than-half-of-tsmc-2nm-production-to-starve-competition/,"Apple Has Reportedly Secured More Than Half Of TSMC Entire 2nm Capacity To Starve Its Rivals , Including Booking An Entire Plant",2025-09-19 14:45:00+00:00,wccftech.com,English,United States,n2_a16
https://www.tomsguide.com/computing/vr-ar/apple-vision-pro-2-tipped-for-crucial-upgrade-what-you-need-to-know,Apple Vision Pro 2 tipped for crucial upgrade what you need to know,2025-09-19 14:45:00+00:00,tomsguide.com,English,United States,
https://www.jdsupra.com/legalnews/epa-draws-the-line-what-can-you-build-2599477/,EPA Draws the Line : What Can You Build Before Getting an Air Permit ? | Vinson & Elkins LLP,2025-09-19 18:45:00+00:00,jdsupra.com,English,United States,
https://udn.com/news/story/7238/9017125,分析師看輝達入股英特爾 「 短中期影響台積電有限 」 | 財經焦點 | 產經,2025-09-19 20:45:00+00:00,udn.com,Chinese,Taiwan,
https://www.southernminn.com/around_the_web/news/minnesota-projected-for-nations-13th-largest-manufacturing-job-surge/article_8294aeeb-a9e2-54a5-b311-ab6917b1378d.html,Minnesota Projected for Nation 13th Largest Manufacturing Job Surge,2025-09-19 20:45:00+00:00,southernminn.com,English,United States,
https://www.westcentralsbest.com/news/state/louisiana-projected-for-nations-11th-largest-manufacturing-job-surge/article_8df16235-c29c-5994-9cd5-9962e3c8789b.html,Louisiana Projected for Nation 11th Largest Manufacturing Job Surge,2025-09-19 22:00:00+00:00,westcentralsbest.com,English,United States,
https://www.mesabitribune.com/around_the_web/news/minnesota-projected-for-nations-13th-largest-manufacturing-job-surge/article_b6b053c6-602e-5dde-9418-b5fde0de4d59.html,Minnesota Projected for Nation 13th Largest Manufacturing Job Surge,2025-09-19 22:00:00+00:00,mesabitribune.com,English,,
https://www.ksjbam.com/2025/09/19/states-where-manufacturing-jobs-are-projected-to-grow-the-most/,States Where Manufacturing Jobs Are Projected to Grow the Most,2025-09-19 22:00:00+00:00,ksjbam.com,English,United States,
https://www.ktbs.com/news/louisiana/louisiana-projected-for-nations-11th-largest-manufacturing-job-surge/article_0995745b-bad4-5338-9c3d-8750be1e6ce0.html,Louisiana Projected for Nation 11th Largest Manufacturing Job Surge,2025-09-19 22:30:00+00:00,ktbs.com,English,United States,
https://www.purdueexponent.org/news/state/indiana-manufacturing-jobs-are-projected-to-grow-1-8/article_f1f5dc7d-6fda-57fe-a831-d8f716b2d98f.html,Indiana Manufacturing Jobs Are Projected to Grow 1 . 8 % ,2025-09-19 22:30:00+00:00,purdueexponent.org,English,United States,
https://udn.com/news/story/7240/9017125,分析師看輝達入股英特爾 「 短中期影響台積電有限 」 | 科技產業 | 產經,2025-09-19 23:30:00+00:00,udn.com,Chinese,Taiwan,
https://www.theage.com.au/business/banking-and-finance/anatomy-of-two-giant-deals-the-uae-got-chips-the-trump-team-got-crypto-riches-20250916-p5mvbd.html,Anatomy of two giant deals : The UAE got chips . The Trump team got crypto riches,2025-09-20 01:15:00+00:00,theage.com.au,English,Australia,
https://udn.com/news/story/10930/9017501,俞大㵢專文 ： 台灣特別預算加碼對美軍購40億美元 | 軍事 | 要聞,2025-09-20 02:30:00+00:00,udn.com,Chinese,Taiwan,
https://www.cna.com.tw/news/afe/202509200049.aspx,華航12月直飛鳳凰城 與台積電推動多面向合作 | 產經,2025-09-20 03:00:00+00:00,cna.com.tw,Chinese,Taiwan,
https://n.yam.com/Article/20250920156985,華航 12 月開航鳳凰城 拜訪台積電亞利桑那廠,2025-09-20 03:15:00+00:00,n.yam.com,Chinese,Taiwan,
https://www.cna.com.tw/news/aipl/202509200044.aspx,駐美代表投書美媒 ： 台灣提升國防預算 加碼對美軍購 | 政治,2025-09-20 04:15:00+00:00,cna.com.tw,Chinese,Taiwan,
https://www.brisbanetimes.com.au/business/banking-and-finance/anatomy-of-two-giant-deals-the-uae-got-chips-the-trump-team-got-crypto-riches-20250916-p5mvbd.html,Anatomy of two giant deals : The UAE got chips . The Trump team got crypto riches,2025-09-20 04:15:00+00:00,brisbanetimes.com.au,English,Australia,
https://www.fool.com/investing/2025/09/20/artificial-intelligence-ai-stock-blowout-quarter/,"This Fantastic Artificial Intelligence ( AI ) Stock Is on Track for a Blowout Quarter , and It Could Keep Climbing for Years to Come",2025-09-20 08:45:00+00:00,fool.com,English,United States,
https://www.fool.com/investing/2025/09/20/artificial-intelligence-ai-stock-blowout-quarter/?source=iedfolrf0000001,"This Fantastic Artificial Intelligence ( AI ) Stock Is on Track for a Blowout Quarter , and It Could Keep Climbing for Years to Come",2025-09-20 10:00:00+00:00,fool.com,English,United States,
https://www.fool.com/investing/2025/09/20/1-of-the-best-semiconductor-stocks-investors-can/?source=iedfolrf0000001,1 of the Best Semiconductor Stocks Investors Can Buy Right Now,2025-09-20 10:00:00+00:00,fool.com,English,United States,
https://finance.yahoo.com/news/prediction-ai-company-redefine-semiconductors-085000352.html,Prediction : This AI Company Will Redefine Semiconductors by 2030,2025-09-20 10:30:00+00:00,finance.yahoo.com,English,United States,
https://www.watoday.com.au/business/banking-and-finance/anatomy-of-two-giant-deals-the-uae-got-chips-the-trump-team-got-crypto-riches-20250916-p5mvbd.html,Anatomy of two giant deals : The UAE got chips . The Trump team got crypto riches,2025-09-20 11:15:00+00:00,watoday.com.au,English,Australia,
https://www.glendalestar.com/business/westmarc-celebrates-35-years-best-of-the-west-finalists/article_f5e42075-48e6-4a1b-b3b8-41811e886a64.html,"WESTMARC celebrates 35 years , Best of the West finalists",2025-09-20 11:15:00+00:00,glendalestar.com,English,United States,
https://www.digitimes.com/news/a20250918PD228/tsmc-intel-arizona-market-production.html,Arizona emerges as a semiconductor hub with TSMC and Intel 12 fabs,2025-09-20 11:45:00+00:00,digitimes.com,English,China,overseas_fab
https://www.fool.com/investing/2025/09/20/nvidia-ceo-incredible-news-tsmc-stock-invest/?source=iedfolrf0000001,Nvidia CEO Just Delivered Incredible News for Taiwan Semiconductor Manufacturing Stock Investors,2025-09-20 12:45:00+00:00,fool.com,English,United States,
https://www.globalatlanta.com/expert-after-ice-raid-korean-investors-seek-reassurance-vocal-support-from-state-leaders/,"Expert : After ICE Raid , Korean Investors Seek Reassurance , Vocal Support from State Leaders",2025-09-20 18:00:00+00:00,globalatlanta.com,English,United States,
https://www.digitaltrends.com/computing/as-a-pc-gamer-and-gpu-reviewer-im-worried-about-the-next-gen-graphics-cards/,"As a PC gamer and GPU reviewer , Im worried about the next - gen graphics cards",2025-09-20 18:30:00+00:00,digitaltrends.com,English,United States,
https://www.straitstimes.com/business/companies-markets/singapore-companies-continue-to-find-opportunities-in-the-us-enterprisesg,Singapore companies continue to find opportunities in the US : EnterpriseSG,2025-09-20 23:15:00+00:00,straitstimes.com,English,Singapore,
https://www.straitstimes.com/business/growing-opportunities-for-firms-in-arizona-mississippi-as-they-seek-more-foreign-investments,"Growing opportunities for firms in Arizona , Mississippi as they seek more foreign investments",2025-09-21 07:00:00+00:00,straitstimes.com,English,Singapore,overseas_fab
https://www.hindustantimes.com/technology/is-iphone-17-the-upgrade-serious-gamers-have-been-waiting-for-years-101758359230820.html,Is iPhone 17 the upgrade serious gamers have been waiting for years ? ,2025-09-21 08:15:00+00:00,hindustantimes.com,English,India,
https://www.wyomingnewsnow.tv/news/state/wyoming-projected-for-nations-5th-largest-manufacturing-job-surge/article_60700154-9bdf-5715-b3f5-cff63cb96c4b.html,Wyoming Projected for Nation 5th Largest Manufacturing Job Surge,2025-09-21 08:30:00+00:00,wyomingnewsnow.tv,English,,
https://tech.ifeng.com/c/8mpDyvB32hM,2nm ， 大战打响 _ 凤凰网,2025-09-21 09:30:00+00:00,tech.ifeng.com,Chinese,China,n2_a16
https://www.fool.com/investing/2025/09/21/the-motley-fool-has-3-key-insights-for-investors/,The Motley Fool Has 3 Key Insights for Investors on TSMC Revenue,2025-09-21 13:15:00+00:00,fool.com,English,United States,
https://www.aol.com/finance/motley-fool-3-key-insights-123000553.html,The Motley Fool Has 3 Key Insights for Investors on TSMC Revenue,2025-09-21 15:30:00+00:00,aol.com,English,United States,
https://www.webpronews.com/openai-eyes-2026-launch-of-ai-smart-speakers-glasses-and-wearables/,"OpenAI Eyes 2026 Launch of AI Smart Speakers , Glasses , and Wearables",2025-09-21 15:30:00+00:00,webpronews.com,English,United States,
https://www.fool.com/investing/2025/09/21/the-motley-fool-has-3-key-insights-for-investors/?source=iedfolrf0000001,The Motley Fool Has 3 Key Insights for Investors on TSMC Revenue,2025-09-21 16:15:00+00:00,fool.com,English,United States,
